timestamp,project_name,run_id,duration,emissions,emissions_rate,cpu_power,gpu_power,ram_power,cpu_energy,gpu_energy,ram_energy,energy_consumed,country_name,country_iso_code,region,cloud_provider,cloud_region,os,python_version,codecarbon_version,cpu_count,cpu_model,gpu_count,gpu_model,longitude,latitude,ram_total_size,tracking_mode,on_cloud,pue
2023-10-16T03:41:55,codecarbon,cf553ff9-16ad-4d91-bbf7-35d8ac6a9f39,0.0201437473297119,1.6389790598458677e-08,8.13641589630338e-07,42.5,0.0,5.899106025695801,2.2573322057724001e-07,0,1.7474831039597422e-08,2.4320805161683744e-07,France,FRA,île-de-france,,,Windows-10-10.0.22621-SP0,3.11.6,2.3.1,16,12th Gen Intel(R) Core(TM) i7-1260P,,,2.2875,48.9119,15.730949401855469,machine,N,1.0
2023-10-16T03:43:12,codecarbon,88893e3b-8846-4bcb-a42b-d04cbe00e59e,0.0191137790679931,1.631127671268723e-08,8.533779036925856e-07,42.5,0.0,5.899106025695801,2.2564878066380821e-07,0,1.6394203646730907e-08,2.420429843105391e-07,France,FRA,île-de-france,,,Windows-10-10.0.22621-SP0,3.11.6,2.3.1,16,12th Gen Intel(R) Core(TM) i7-1260P,,,2.2875,48.9119,15.730949401855469,machine,N,1.0
2023-10-16T03:44:47,codecarbon,c23792b2-95f2-4331-a7a4-bdcff7859a73,0.0171010494232177,1.3689323054495348e-08,8.004960815977533e-07,42.5,0.0,5.899106025695801,1.9002921051449245e-07,0,1.3106611632641338e-08,2.031358221471338e-07,France,FRA,île-de-france,,,Windows-10-10.0.22621-SP0,3.11.6,2.3.1,16,12th Gen Intel(R) Core(TM) i7-1260P,,,2.2875,48.9119,15.730949401855469,machine,N,1.0
2023-10-16T03:45:25,codecarbon,16943193-b15b-4381-9fd7-c651c17c8c25,0.0209207534790039,1.6999373616572854e-08,8.125602949068467e-07,42.5,0.0,5.899106025695801,2.358688248528375e-07,0,1.6384827270220132e-08,2.522536521230576e-07,France,FRA,île-de-france,,,Windows-10-10.0.22621-SP0,3.11.6,2.3.1,16,12th Gen Intel(R) Core(TM) i7-1260P,,,2.2875,48.9119,15.730949401855469,machine,N,1.0
2023-10-16T12:11:34,codecarbon,57d8b609-ae21-498b-a5da-08ba18571a56,1.9049818515777588,1.7236339312527646e-06,9.04803334386206e-07,42.5,0.0,5.899106025695801,2.247755875190099e-05,0,3.0994397827890904e-06,2.557699853469008e-05,France,FRA,île-de-france,,,Windows-10-10.0.22621-SP0,3.11.6,2.3.1,16,12th Gen Intel(R) Core(TM) i7-1260P,,,2.2875,48.9119,15.730949401855469,machine,N,1.0
2023-10-16T12:13:13,codecarbon,5544d91f-0f65-4dcb-8438-dbd3457ce6d3,0.0319025516510009,2.645388246092721e-08,8.292089846078877e-07,42.5,0.0,5.899106025695801,3.648536072836982e-07,0,2.7695472118693945e-08,3.925490794023922e-07,France,FRA,île-de-france,,,Windows-10-10.0.22621-SP0,3.11.6,2.3.1,16,12th Gen Intel(R) Core(TM) i7-1260P,,,2.2875,48.9119,15.730949401855469,machine,N,1.0
2023-10-16T18:12:54,codecarbon,45dff2c3-307d-414f-a12f-2bb1f8ad464a,0.0699946880340576,4.7873706033141184e-08,6.839619887990223e-07,42.5,0.0,5.899106025695801,6.727356049749588e-07,0,3.766216966729039e-08,7.103977746422492e-07,France,FRA,île-de-france,,,Windows-10-10.0.22621-SP0,3.11.6,2.3.1,16,12th Gen Intel(R) Core(TM) i7-1260P,,,2.2875,48.9119,15.730949401855469,machine,N,1.0
2023-10-16T18:13:03,codecarbon,5dcf8c0b-29d9-48e1-bb6b-08143c366cb5,0.0340132713317871,2.847335785059032e-08,8.371249437563078e-07,42.5,0.0,5.899106025695801,3.897436790996128e-07,0,3.277238931692257e-08,4.225160684165354e-07,France,FRA,île-de-france,,,Windows-10-10.0.22621-SP0,3.11.6,2.3.1,16,12th Gen Intel(R) Core(TM) i7-1260P,,,2.2875,48.9119,15.730949401855469,machine,N,1.0
2023-10-16T18:13:03,codecarbon,baad7033-03e9-4720-82a0-655269883d24,0.1265356540679931,1.4060897612194424e-08,1.111220210284675e-07,42.5,0.0,5.899106025695801,2.004800571335687e-07,0,8.16955871736506e-09,2.0864961585093373e-07,France,FRA,île-de-france,,,Windows-10-10.0.22621-SP0,3.11.6,2.3.1,16,12th Gen Intel(R) Core(TM) i7-1260P,,,2.2875,48.9119,15.730949401855469,machine,N,1.0
2023-10-16T18:13:11,codecarbon,1c67e7b5-6f1a-45d7-a5d1-0a7b0729c410,0.0155136585235595,1.1657417692576882e-08,7.514293082365794e-07,42.5,0.0,5.899106025695801,1.7134547233581544e-07,0,1.6389124776120902e-09,1.7298438481342752e-07,France,FRA,île-de-france,,,Windows-10-10.0.22621-SP0,3.11.6,2.3.1,16,12th Gen Intel(R) Core(TM) i7-1260P,,,2.2875,48.9119,15.730949401855469,machine,N,1.0
2023-10-16T18:13:11,codecarbon,3cff0860-2a70-489e-86ee-c63cb85422a3,0.0359988212585449,2.9478936484998802e-08,8.188861594461647e-07,42.5,0.0,5.899106025695801,4.013907578256396e-07,0,3.604708881330983e-08,4.374378466389494e-07,France,FRA,île-de-france,,,Windows-10-10.0.22621-SP0,3.11.6,2.3.1,16,12th Gen Intel(R) Core(TM) i7-1260P,,,2.2875,48.9119,15.730949401855469,machine,N,1.0
2023-10-16T18:13:11,codecarbon,8b34525c-0267-4004-a199-a4d03d0ec25d,0.18562912940979,1.2110775325810373e-07,6.524178271113333e-07,42.5,0.0,5.899106025695801,1.6955253150728014e-06,0,1.015922581295096e-07,1.7971175732023109e-06,France,FRA,île-de-france,,,Windows-10-10.0.22621-SP0,3.11.6,2.3.1,16,12th Gen Intel(R) Core(TM) i7-1260P,,,2.2875,48.9119,15.730949401855469,machine,N,1.0
2023-10-16T18:13:18,codecarbon,957678ee-6001-4535-bd2d-b4a168033ba8,0.0145204067230224,1.1662512729682556e-08,8.031808579570542e-07,42.5,0.0,5.899106025695801,1.714214682579041e-07,0,1.638521795257475e-09,1.7305999005316157e-07,France,FRA,île-de-france,,,Windows-10-10.0.22621-SP0,3.11.6,2.3.1,16,12th Gen Intel(R) Core(TM) i7-1260P,,,2.2875,48.9119,15.730949401855469,machine,N,1.0
2023-10-16T18:13:18,codecarbon,fe0c5471-867e-4361-92b1-dc88645ef0fc,0.1370749473571777,6.434753405254712e-08,4.694332209727284e-07,42.5,0.0,5.899106025695801,9.155088000827366e-07,0,3.934405720391017e-08,9.54852857286647e-07,France,FRA,île-de-france,,,Windows-10-10.0.22621-SP0,3.11.6,2.3.1,16,12th Gen Intel(R) Core(TM) i7-1260P,,,2.2875,48.9119,15.730949401855469,machine,N,1.0
2023-10-16T18:13:23,codecarbon,27287a76-0983-4ff5-81d9-8e53cd6ed7fa,0.970332145690918,5.138302776425749e-07,5.295406113508748e-07,42.5,0.0,5.899106025695801,7.229644060134889e-06,0,3.950818286108415e-07,7.62472588874573e-06,France,FRA,île-de-france,,,Windows-10-10.0.22621-SP0,3.11.6,2.3.1,16,12th Gen Intel(R) Core(TM) i7-1260P,,,2.2875,48.9119,15.730949401855469,machine,N,1.0
2023-10-16T18:13:24,codecarbon,fae0a8b1-e37f-4b9b-9899-5ca547f8c618,0.0705621242523193,4.7619788050459074e-08,6.748633003192761e-07,42.5,0.0,5.899106025695801,6.443609793980917e-07,0,6.226890709039404e-08,7.066298864884857e-07,France,FRA,île-de-france,,,Windows-10-10.0.22621-SP0,3.11.6,2.3.1,16,12th Gen Intel(R) Core(TM) i7-1260P,,,2.2875,48.9119,15.730949401855469,machine,N,1.0
2023-10-16T18:13:27,codecarbon,3fd2b268-f639-46e6-a660-199c31773fca,0.0140490531921386,1.0491020944595204e-08,7.467422039846493e-07,42.5,0.0,5.899106025695801,1.540240314271715e-07,0,1.652195677669018e-09,1.5567622710484052e-07,France,FRA,île-de-france,,,Windows-10-10.0.22621-SP0,3.11.6,2.3.1,16,12th Gen Intel(R) Core(TM) i7-1260P,,,2.2875,48.9119,15.730949401855469,machine,N,1.0
2023-10-16T18:13:30,codecarbon,bc6a790a-19f2-4f7c-8dac-227ade5d07db,0.0249984264373779,2.0638950896349e-08,8.256100018155305e-07,42.5,0.0,5.899106025695801,2.8332124153773e-07,0,2.2940086498313883e-08,3.062613280360439e-07,France,FRA,île-de-france,,,Windows-10-10.0.22621-SP0,3.11.6,2.3.1,16,12th Gen Intel(R) Core(TM) i7-1260P,,,2.2875,48.9119,15.730949401855469,machine,N,1.0
2023-10-16T18:13:31,codecarbon,4204b31a-b27b-43cb-83c0-086efcf49734,0.0205163955688476,1.2053116901601727e-08,5.874870593694015e-07,42.5,0.0,5.899106025695801,1.7721686098310684e-07,0,1.6393031599667055e-09,1.7885616414307356e-07,France,FRA,île-de-france,,,Windows-10-10.0.22621-SP0,3.11.6,2.3.1,16,12th Gen Intel(R) Core(TM) i7-1260P,,,2.2875,48.9119,15.730949401855469,machine,N,1.0
2023-10-16T18:13:31,codecarbon,08383158-d8a9-4d55-8272-6c866d4bb879,0.0515210628509521,3.125578632500368e-08,6.066603558902716e-07,42.5,0.0,5.899106025695801,4.547539684507583e-07,0,9.050547427023048e-09,4.638045158777813e-07,France,FRA,île-de-france,,,Windows-10-10.0.22621-SP0,3.11.6,2.3.1,16,12th Gen Intel(R) Core(TM) i7-1260P,,,2.2875,48.9119,15.730949401855469,machine,N,1.0
2023-10-16T18:13:36,codecarbon,8e1eb1ca-3dd1-4906-b1fb-2e9c564ee190,0.9943690299987792,8.122265276782296e-07,8.16826050665744e-07,42.5,0.0,5.899106025695801,1.171550320254432e-05,0,3.3712371062127506e-07,1.2052626913165597e-05,France,FRA,île-de-france,,,Windows-10-10.0.22621-SP0,3.11.6,2.3.1,16,12th Gen Intel(R) Core(TM) i7-1260P,,,2.2875,48.9119,15.730949401855469,machine,N,1.0
2023-10-16T18:13:37,codecarbon,ff698947-8fe7-4dd6-95a0-99909536cecb,0.0169959068298339,1.2043580235823689e-08,7.086165131643835e-07,42.5,0.0,5.899106025695801,1.7707612779405384e-07,0,1.638521795257475e-09,1.787146495893113e-07,France,FRA,île-de-france,,,Windows-10-10.0.22621-SP0,3.11.6,2.3.1,16,12th Gen Intel(R) Core(TM) i7-1260P,,,2.2875,48.9119,15.730949401855469,machine,N,1.0
2023-10-16T18:13:37,codecarbon,abea5c86-d9b5-4b0e-b3db-a5ad7f8f03f8,0.1690759658813476,1.320459739489895e-07,7.809860689582299e-07,42.5,0.0,5.899106025695801,1.8307417631149287e-06,0,1.286880328338687e-07,1.959429795948798e-06,France,FRA,île-de-france,,,Windows-10-10.0.22621-SP0,3.11.6,2.3.1,16,12th Gen Intel(R) Core(TM) i7-1260P,,,2.2875,48.9119,15.730949401855469,machine,N,1.0
2023-10-16T18:13:41,codecarbon,aa9ba81c-0cbd-4025-86a3-12ce43c7303e,0.1375524997711181,9.789067589298644e-08,7.116604645925927e-07,42.5,0.0,5.899106025695801,1.3287605510817637e-06,0,1.2383888344838094e-07,1.4525994345301443e-06,France,FRA,île-de-france,,,Windows-10-10.0.22621-SP0,3.11.6,2.3.1,16,12th Gen Intel(R) Core(TM) i7-1260P,,,2.2875,48.9119,15.730949401855469,machine,N,1.0
2023-10-16T18:13:44,codecarbon,ced4dac7-09cd-4a6a-9921-152a6025825e,0.0289959907531738,2.4038963115641162e-08,8.290443779028284e-07,42.5,0.0,5.899106025695801,3.305090798272027e-07,0,2.6205018935835747e-08,3.567140987630384e-07,France,FRA,île-de-france,,,Windows-10-10.0.22621-SP0,3.11.6,2.3.1,16,12th Gen Intel(R) Core(TM) i7-1260P,,,2.2875,48.9119,15.730949401855469,machine,N,1.0
2023-10-16T18:13:44,codecarbon,868492bd-167d-4caf-a158-9d8ad16be72a,0.13104248046875,7.525174120013516e-08,5.742545541793266e-07,42.5,0.0,5.899106025695801,1.0568105512195165e-06,0,5.984980195061477e-08,1.1166603531701311e-06,France,FRA,île-de-france,,,Windows-10-10.0.22621-SP0,3.11.6,2.3.1,16,12th Gen Intel(R) Core(TM) i7-1260P,,,2.2875,48.9119,15.730949401855469,machine,N,1.0
2023-10-16T18:13:47,codecarbon,8d0b9de1-c7e3-4d52-b352-a7eaa6253723,0.0600442886352539,2.9654574489015725e-08,4.9387835484497e-07,42.5,0.0,5.899106025695801,4.367682668897841e-07,0,3.275871543451103e-09,4.400441384332352e-07,France,FRA,île-de-france,,,Windows-10-10.0.22621-SP0,3.11.6,2.3.1,16,12th Gen Intel(R) Core(TM) i7-1260P,,,2.2875,48.9119,15.730949401855469,machine,N,1.0
2023-10-16T18:13:50,codecarbon,aab49be5-e36b-4722-9e79-c58ae91b971c,0.0360004901885986,3.038779399842131e-08,8.440938953671563e-07,42.5,0.0,5.899106025695801,4.132348630163405e-07,0,3.7689517432113465e-08,4.509243804484539e-07,France,FRA,île-de-france,,,Windows-10-10.0.22621-SP0,3.11.6,2.3.1,16,12th Gen Intel(R) Core(TM) i7-1260P,,,2.2875,48.9119,15.730949401855469,machine,N,1.0
2023-10-16T18:13:50,codecarbon,6f44de63-ac91-4ffe-9e70-e53bbe319770,0.0149991512298583,1.1246280787336812e-08,7.497944793668824e-07,42.5,0.0,5.899106025695801,1.6524891058603924e-07,0,1.6346149717113199e-09,1.6688352555775057e-07,France,FRA,île-de-france,,,Windows-10-10.0.22621-SP0,3.11.6,2.3.1,16,12th Gen Intel(R) Core(TM) i7-1260P,,,2.2875,48.9119,15.730949401855469,machine,N,1.0
2023-10-16T18:13:50,codecarbon,690701f3-e622-47b6-b843-e85b0968ba76,0.0855212211608886,5.62019261604214e-08,6.571693598094242e-07,42.5,0.0,5.899106025695801,7.970818214946324e-07,0,3.689838566401704e-08,8.339802071586494e-07,France,FRA,île-de-france,,,Windows-10-10.0.22621-SP0,3.11.6,2.3.1,16,12th Gen Intel(R) Core(TM) i7-1260P,,,2.2875,48.9119,15.730949401855469,machine,N,1.0
2023-10-16T18:13:53,codecarbon,f827e329-e22f-4593-a634-4673cf964448,0.0335192680358886,2.7121303420871444e-08,8.091257658679477e-07,42.5,0.0,5.899106025695801,3.721098105112712e-07,0,3.03431264359233e-08,4.024529369471945e-07,France,FRA,île-de-france,,,Windows-10-10.0.22621-SP0,3.11.6,2.3.1,16,12th Gen Intel(R) Core(TM) i7-1260P,,,2.2875,48.9119,15.730949401855469,machine,N,1.0
2023-10-16T18:13:55,codecarbon,f132236c-31ed-4049-89cc-c2c11f33ecbd,0.4078240394592285,2.363327839817135e-07,5.794969425909489e-07,42.5,0.0,5.899106025695801,3.401056759887272e-06,0,1.0588468515967028e-07,3.506941445046942e-06,France,FRA,île-de-france,,,Windows-10-10.0.22621-SP0,3.11.6,2.3.1,16,12th Gen Intel(R) Core(TM) i7-1260P,,,2.2875,48.9119,15.730949401855469,machine,N,1.0
2023-10-16T18:13:57,codecarbon,e0f029a3-e987-45ca-a0a5-2d4e027253f2,0.0280094146728515,2.325365002461581e-08,8.302083530204816e-07,42.5,0.0,5.899106025695801,3.1885074244605175e-07,0,2.621009780644575e-08,3.450608402524975e-07,France,FRA,île-de-france,,,Windows-10-10.0.22621-SP0,3.11.6,2.3.1,16,12th Gen Intel(R) Core(TM) i7-1260P,,,2.2875,48.9119,15.730949401855469,machine,N,1.0
2023-10-16T18:13:57,codecarbon,9295a7ab-4d82-43b3-8b01-9cade8df6a3a,0.0691456794738769,3.839066783089348e-08,5.552142682377916e-07,42.5,0.0,5.899106025695801,5.565575427479214e-07,0,1.3121457562116728e-08,5.696790003100382e-07,France,FRA,île-de-france,,,Windows-10-10.0.22621-SP0,3.11.6,2.3.1,16,12th Gen Intel(R) Core(TM) i7-1260P,,,2.2875,48.9119,15.730949401855469,machine,N,1.0
2023-10-16T18:14:01,codecarbon,040c29f7-ea34-4a38-8077-109860708b86,0.1700999736785888,1.1046477887385241e-07,6.494109110362375e-07,42.5,0.0,5.899106025695801,1.488031115796831e-06,0,1.5115539368309782e-07,1.6391865094799289e-06,France,FRA,île-de-france,,,Windows-10-10.0.22621-SP0,3.11.6,2.3.1,16,12th Gen Intel(R) Core(TM) i7-1260P,,,2.2875,48.9119,15.730949401855469,machine,N,1.0
2023-10-16T18:14:05,codecarbon,d28a5533-cdc5-4901-8dbf-93987cb99775,0.0179998874664306,1.3635376408813433e-08,7.575256475488006e-07,42.5,0.0,5.899106025695801,2.006967862447103e-07,0,1.638521795257475e-09,2.0233530803996778e-07,France,FRA,île-de-france,,,Windows-10-10.0.22621-SP0,3.11.6,2.3.1,16,12th Gen Intel(R) Core(TM) i7-1260P,,,2.2875,48.9119,15.730949401855469,machine,N,1.0
2023-10-16T18:14:05,codecarbon,74b67519-ae8f-4233-b335-fd45bc02d8af,0.0170259475708007,1.2970299399002476e-08,7.617960377868381e-07,42.5,0.0,5.899106025695801,1.891876260439555e-07,0,3.2786063199334114e-09,1.924662323638889e-07,France,FRA,île-de-france,,,Windows-10-10.0.22621-SP0,3.11.6,2.3.1,16,12th Gen Intel(R) Core(TM) i7-1260P,,,2.2875,48.9119,15.730949401855469,machine,N,1.0
2023-10-16T18:14:05,codecarbon,c831e6aa-bd47-4566-8822-376c39d757ef,0.1870758533477783,7.172496327568585e-08,3.83400433525472e-07,42.5,0.0,5.899106025695801,9.979108969370526e-07,0,6.641560960228315e-08,1.0643265065393357e-06,France,FRA,île-de-france,,,Windows-10-10.0.22621-SP0,3.11.6,2.3.1,16,12th Gen Intel(R) Core(TM) i7-1260P,,,2.2875,48.9119,15.730949401855469,machine,N,1.0
2023-10-16T18:14:09,codecarbon,a3cab0b7-73e5-4b10-8b70-109e5f1d2d33,0.2121131420135498,4.607256843949645e-08,2.172075148297663e-07,42.5,0.0,5.899106025695801,6.385261813799541e-07,0,4.514451812288674e-08,6.836706995028408e-07,France,FRA,île-de-france,,,Windows-10-10.0.22621-SP0,3.11.6,2.3.1,16,12th Gen Intel(R) Core(TM) i7-1260P,,,2.2875,48.9119,15.730949401855469,machine,N,1.0
2023-10-16T18:14:15,codecarbon,8bb8a1ea-adda-40ec-aed5-99d89781df57,2.2665350437164307,1.869037683585738e-06,8.246233336507706e-07,42.5,0.0,5.899106025695801,2.5061949259705013e-05,0,2.6726951027484346e-06,2.773464436245345e-05,France,FRA,île-de-france,,,Windows-10-10.0.22621-SP0,3.11.6,2.3.1,16,12th Gen Intel(R) Core(TM) i7-1260P,,,2.2875,48.9119,15.730949401855469,machine,N,1.0
2023-10-16T18:14:25,codecarbon,2e705ee2-d255-4563-a6e0-f7b7707d2804,3.455599784851074,1.292222726299447e-06,3.739503434293501e-07,42.5,0.0,5.899106025695801,1.828779660993153e-05,0,8.874923988152735e-07,1.91752890087468e-05,France,FRA,île-de-france,,,Windows-10-10.0.22621-SP0,3.11.6,2.3.1,16,12th Gen Intel(R) Core(TM) i7-1260P,,,2.2875,48.9119,15.730949401855469,machine,N,1.0
2023-10-16T18:14:26,codecarbon,81c13042-339e-4e6f-adba-314c84aa72e3,1.8823542594909668,1.4845864716900488e-06,7.886860107254817e-07,42.5,0.0,5.899106025695801,2.049700369437536e-05,0,1.5327703327807284e-06,2.202977402715609e-05,France,FRA,île-de-france,,,Windows-10-10.0.22621-SP0,3.11.6,2.3.1,16,12th Gen Intel(R) Core(TM) i7-1260P,,,2.2875,48.9119,15.730949401855469,machine,N,1.0
2023-10-16T18:14:29,codecarbon,7717897d-8e95-44a3-b62a-4c43d16f3472,0.0363428592681884,2.513702690329705e-08,6.916634356642357e-07,42.5,0.0,5.899106025695801,3.491871886783176e-07,0,2.3821075207971877e-08,3.730082638862895e-07,France,FRA,île-de-france,,,Windows-10-10.0.22621-SP0,3.11.6,2.3.1,16,12th Gen Intel(R) Core(TM) i7-1260P,,,2.2875,48.9119,15.730949401855469,machine,N,1.0
2023-10-16T18:14:29,codecarbon,126c8474-4641-4ce7-965b-49acb01d10f2,0.2480485439300537,1.3485711604049598e-07,5.43672274401755e-07,42.5,0.0,5.899106025695801,1.8950033519003128e-06,0,1.0614097278429806e-07,2.001144324684611e-06,France,FRA,île-de-france,,,Windows-10-10.0.22621-SP0,3.11.6,2.3.1,16,12th Gen Intel(R) Core(TM) i7-1260P,,,2.2875,48.9119,15.730949401855469,machine,N,1.0
2023-10-16T18:19:57,codecarbon,eba0f2c9-4c57-4ae0-afd2-e3c23cdb0b51,0.018096446990966797,1.5413527954968863e-08,8.517433263370889e-07,42.5,0.0,5.899106025695801,2.136386103100247e-07,0,1.5082682982286617e-08,2.2872129329231134e-07,France,FRA,île-de-france,,,Windows-10-10.0.22621-SP0,3.11.6,2.3.1,16,12th Gen Intel(R) Core(TM) i7-1260P,,,2.2875,48.9119,15.730949401855469,machine,N,1.0
